row_id,date,country,store,product,num_sold,kfold
22104,2018-05-13,Finland,KaggleMart,Kaggle Mug,267,1
632,2015-02-05,Finland,KaggleMart,Kaggle Sticker,90,3
789,2015-02-13,Sweden,KaggleRama,Kaggle Mug,411,3
2750,2015-06-02,Sweden,KaggleMart,Kaggle Sticker,104,3
23368,2018-07-22,Finland,KaggleRama,Kaggle Hat,744,1
23643,2018-08-06,Norway,KaggleRama,Kaggle Mug,477,1
2400,2015-05-14,Norway,KaggleMart,Kaggle Mug,243,3
24691,2018-10-03,Sweden,KaggleMart,Kaggle Hat,285,1
1785,2015-04-10,Finland,KaggleRama,Kaggle Mug,395,3
11623,2016-10-07,Sweden,KaggleMart,Kaggle Hat,332,0
3658,2015-07-23,Finland,KaggleRama,Kaggle Hat,476,3
10087,2016-07-14,Norway,KaggleMart,Kaggle Hat,449,0
14311,2017-03-06,Finland,KaggleMart,Kaggle Hat,395,2
24043,2018-08-28,Sweden,KaggleMart,Kaggle Hat,303,1
18908,2017-11-16,Norway,KaggleMart,Kaggle Sticker,163,2
259,2015-01-15,Norway,KaggleMart,Kaggle Hat,505,3
2443,2015-05-16,Sweden,KaggleMart,Kaggle Hat,505,3
19899,2018-01-10,Norway,KaggleRama,Kaggle Mug,638,1
18384,2017-10-18,Norway,KaggleMart,Kaggle Mug,330,2
19392,2017-12-13,Norway,KaggleMart,Kaggle Mug,359,2
24299,2018-09-11,Sweden,KaggleRama,Kaggle Sticker,210,1
24184,2018-09-05,Norway,KaggleRama,Kaggle Hat,844,1
7374,2016-02-14,Sweden,KaggleMart,Kaggle Mug,289,0
11427,2016-09-26,Sweden,KaggleRama,Kaggle Mug,317,0
8138,2016-03-28,Finland,KaggleMart,Kaggle Sticker,103,0
21973,2018-05-05,Sweden,KaggleMart,Kaggle Hat,701,1
4646,2015-09-16,Finland,KaggleMart,Kaggle Sticker,82,3
6644,2016-01-05,Finland,KaggleMart,Kaggle Sticker,108,0
8541,2016-04-19,Norway,KaggleRama,Kaggle Mug,472,0
19442,2017-12-16,Finland,KaggleMart,Kaggle Sticker,114,2
20140,2018-01-23,Sweden,KaggleRama,Kaggle Hat,733,1
19381,2017-12-12,Sweden,KaggleMart,Kaggle Hat,375,2
25686,2018-11-28,Finland,KaggleMart,Kaggle Mug,236,1
11822,2016-10-18,Sweden,KaggleMart,Kaggle Sticker,106,0
22737,2018-06-17,Finland,KaggleRama,Kaggle Mug,367,1
9495,2016-06-11,Norway,KaggleRama,Kaggle Mug,533,0
24163,2018-09-04,Norway,KaggleMart,Kaggle Hat,467,1
7987,2016-03-19,Sweden,KaggleMart,Kaggle Hat,538,0
307,2015-01-18,Finland,KaggleMart,Kaggle Hat,371,3
4680,2015-09-18,Finland,KaggleMart,Kaggle Mug,175,3
24271,2018-09-10,Norway,KaggleMart,Kaggle Hat,443,1
14685,2017-03-26,Sweden,KaggleRama,Kaggle Mug,439,2
15091,2017-04-18,Norway,KaggleMart,Kaggle Hat,849,2
22506,2018-06-04,Norway,KaggleMart,Kaggle Mug,299,1
18242,2017-10-10,Norway,KaggleMart,Kaggle Sticker,161,2
3348,2015-07-06,Finland,KaggleMart,Kaggle Mug,139,3
8917,2016-05-10,Norway,KaggleMart,Kaggle Hat,689,0
13439,2017-01-16,Norway,KaggleRama,Kaggle Sticker,272,2
24761,2018-10-07,Norway,KaggleRama,Kaggle Sticker,390,1
1626,2015-04-01,Norway,KaggleMart,Kaggle Mug,280,3
14174,2017-02-26,Norway,KaggleMart,Kaggle Sticker,173,2
12684,2016-12-05,Sweden,KaggleMart,Kaggle Mug,250,0
1144,2015-03-05,Norway,KaggleRama,Kaggle Hat,989,3
9507,2016-06-12,Finland,KaggleRama,Kaggle Mug,342,0
23793,2018-08-14,Sweden,KaggleRama,Kaggle Mug,351,1
11303,2016-09-19,Sweden,KaggleRama,Kaggle Sticker,190,0
23030,2018-07-03,Norway,KaggleMart,Kaggle Sticker,181,1
11348,2016-09-22,Norway,KaggleMart,Kaggle Sticker,139,0
11761,2016-10-15,Norway,KaggleMart,Kaggle Hat,496,0
11441,2016-09-27,Norway,KaggleRama,Kaggle Sticker,251,0
18143,2017-10-04,Sweden,KaggleRama,Kaggle Sticker,186,2
10810,2016-08-23,Norway,KaggleRama,Kaggle Hat,719,0
21402,2018-04-04,Finland,KaggleMart,Kaggle Mug,281,1
1449,2015-03-22,Norway,KaggleRama,Kaggle Mug,596,3
3856,2015-08-03,Finland,KaggleRama,Kaggle Hat,501,3
23635,2018-08-06,Finland,KaggleMart,Kaggle Hat,300,1
25644,2018-11-25,Sweden,KaggleMart,Kaggle Mug,303,1
8836,2016-05-05,Sweden,KaggleRama,Kaggle Hat,865,0
4784,2015-09-23,Sweden,KaggleMart,Kaggle Sticker,98,3
25609,2018-11-23,Sweden,KaggleMart,Kaggle Hat,344,1
6096,2015-12-05,Sweden,KaggleMart,Kaggle Mug,266,3
2455,2015-05-17,Norway,KaggleMart,Kaggle Hat,841,3
23822,2018-08-16,Norway,KaggleMart,Kaggle Sticker,155,1
15816,2017-05-28,Sweden,KaggleMart,Kaggle Mug,246,2
16383,2017-06-29,Finland,KaggleRama,Kaggle Mug,336,2
21524,2018-04-10,Sweden,KaggleMart,Kaggle Sticker,121,1
22533,2018-06-05,Sweden,KaggleRama,Kaggle Mug,317,1
16039,2017-06-10,Finland,KaggleMart,Kaggle Hat,506,2
12849,2016-12-14,Sweden,KaggleRama,Kaggle Mug,396,0
14321,2017-03-06,Norway,KaggleRama,Kaggle Sticker,246,2
16290,2017-06-24,Finland,KaggleMart,Kaggle Mug,213,2
472,2015-01-27,Finland,KaggleRama,Kaggle Hat,501,3
13853,2017-02-08,Norway,KaggleRama,Kaggle Sticker,232,2
2847,2015-06-08,Finland,KaggleRama,Kaggle Mug,264,3
3575,2015-07-18,Norway,KaggleRama,Kaggle Sticker,330,3
25762,2018-12-02,Finland,KaggleRama,Kaggle Hat,707,1
1110,2015-03-03,Sweden,KaggleMart,Kaggle Mug,203,3
10749,2016-08-20,Finland,KaggleRama,Kaggle Mug,331,0
7006,2016-01-25,Finland,KaggleRama,Kaggle Hat,610,0
3776,2015-07-29,Sweden,KaggleMart,Kaggle Sticker,98,3
12440,2016-11-22,Finland,KaggleMart,Kaggle Sticker,87,0
16919,2017-07-28,Sweden,KaggleRama,Kaggle Sticker,226,2
19418,2017-12-14,Sweden,KaggleMart,Kaggle Sticker,115,2
11269,2016-09-18,Finland,KaggleMart,Kaggle Hat,278,0
15137,2017-04-20,Sweden,KaggleRama,Kaggle Sticker,265,2
14883,2017-04-06,Sweden,KaggleRama,Kaggle Mug,350,2
9714,2016-06-23,Sweden,KaggleMart,Kaggle Mug,164,0
5081,2015-10-10,Finland,KaggleRama,Kaggle Sticker,192,3
12486,2016-11-24,Sweden,KaggleMart,Kaggle Mug,224,0
14075,2017-02-20,Sweden,KaggleRama,Kaggle Sticker,194,2
9982,2016-07-08,Norway,KaggleRama,Kaggle Hat,845,0
12752,2016-12-09,Norway,KaggleMart,Kaggle Sticker,153,0
20522,2018-02-14,Finland,KaggleMart,Kaggle Sticker,109,1
21520,2018-04-10,Norway,KaggleRama,Kaggle Hat,1306,1
16329,2017-06-26,Finland,KaggleRama,Kaggle Mug,300,2
5294,2015-10-22,Finland,KaggleMart,Kaggle Sticker,82,3
19841,2018-01-07,Finland,KaggleRama,Kaggle Sticker,250,1
10213,2016-07-21,Norway,KaggleMart,Kaggle Hat,440,0
6798,2016-01-13,Sweden,KaggleMart,Kaggle Mug,240,0
965,2015-02-23,Norway,KaggleRama,Kaggle Sticker,271,3
5292,2015-10-22,Finland,KaggleMart,Kaggle Mug,186,3
23900,2018-08-20,Sweden,KaggleMart,Kaggle Sticker,111,1
2475,2015-05-18,Norway,KaggleRama,Kaggle Mug,535,3
12568,2016-11-29,Finland,KaggleRama,Kaggle Hat,473,0
1507,2015-03-25,Sweden,KaggleMart,Kaggle Hat,418,3
11516,2016-10-01,Sweden,KaggleMart,Kaggle Sticker,132,0
10233,2016-07-22,Norway,KaggleRama,Kaggle Mug,401,0
205,2015-01-12,Norway,KaggleMart,Kaggle Hat,510,3
11299,2016-09-19,Sweden,KaggleMart,Kaggle Hat,285,0
3918,2015-08-06,Sweden,KaggleMart,Kaggle Mug,156,3
19585,2017-12-24,Finland,KaggleMart,Kaggle Hat,430,2
17606,2017-09-05,Finland,KaggleMart,Kaggle Sticker,104,2
6258,2015-12-14,Sweden,KaggleMart,Kaggle Mug,219,3
19948,2018-01-13,Finland,KaggleRama,Kaggle Hat,854,1
5078,2015-10-10,Finland,KaggleMart,Kaggle Sticker,97,3
111,2015-01-07,Finland,KaggleRama,Kaggle Mug,356,3
12601,2016-12-01,Finland,KaggleMart,Kaggle Hat,256,0
22119,2018-05-13,Sweden,KaggleRama,Kaggle Mug,474,1
22296,2018-05-23,Sweden,KaggleMart,Kaggle Mug,210,1
18010,2017-09-27,Norway,KaggleRama,Kaggle Hat,702,2
23978,2018-08-25,Finland,KaggleMart,Kaggle Sticker,142,1
23909,2018-08-21,Finland,KaggleRama,Kaggle Sticker,173,1
12563,2016-11-28,Sweden,KaggleRama,Kaggle Sticker,168,0
15974,2017-06-06,Norway,KaggleMart,Kaggle Sticker,151,2
25239,2018-11-03,Finland,KaggleRama,Kaggle Mug,462,1
15377,2017-05-04,Finland,KaggleRama,Kaggle Sticker,170,2
21111,2018-03-18,Sweden,KaggleRama,Kaggle Mug,469,1
8666,2016-04-26,Norway,KaggleMart,Kaggle Sticker,139,0
24376,2018-09-16,Finland,KaggleRama,Kaggle Hat,641,1
9456,2016-06-09,Norway,KaggleMart,Kaggle Mug,230,0
1047,2015-02-28,Finland,KaggleRama,Kaggle Mug,363,3
8698,2016-04-28,Finland,KaggleRama,Kaggle Hat,642,0
46,2015-01-03,Norway,KaggleRama,Kaggle Hat,1631,3
19537,2017-12-21,Norway,KaggleMart,Kaggle Hat,554,2
21956,2018-05-04,Sweden,KaggleMart,Kaggle Sticker,138,1
11203,2016-09-14,Norway,KaggleMart,Kaggle Hat,410,0
16796,2017-07-22,Finland,KaggleMart,Kaggle Sticker,114,2
23863,2018-08-18,Sweden,KaggleMart,Kaggle Hat,367,1
23043,2018-07-04,Finland,KaggleRama,Kaggle Mug,272,1
23064,2018-07-05,Norway,KaggleMart,Kaggle Mug,284,1
23808,2018-08-15,Sweden,KaggleMart,Kaggle Mug,191,1
16998,2017-08-02,Norway,KaggleMart,Kaggle Mug,269,2
19830,2018-01-06,Sweden,KaggleMart,Kaggle Mug,389,1
2140,2015-04-29,Sweden,KaggleRama,Kaggle Hat,771,3
1428,2015-03-21,Norway,KaggleMart,Kaggle Mug,380,3
592,2015-02-02,Sweden,KaggleRama,Kaggle Hat,694,3
12840,2016-12-14,Norway,KaggleMart,Kaggle Mug,337,0
18930,2017-11-17,Sweden,KaggleMart,Kaggle Mug,265,2
7904,2016-03-15,Finland,KaggleMart,Kaggle Sticker,79,0
26178,2018-12-25,Norway,KaggleMart,Kaggle Mug,408,1
9392,2016-06-05,Sweden,KaggleMart,Kaggle Sticker,126,0
14208,2017-02-28,Norway,KaggleMart,Kaggle Mug,312,2
6894,2016-01-19,Finland,KaggleMart,Kaggle Mug,188,0
11063,2016-09-06,Norway,KaggleRama,Kaggle Sticker,234,0
22281,2018-05-22,Sweden,KaggleRama,Kaggle Mug,369,1
14477,2017-03-15,Finland,KaggleRama,Kaggle Sticker,157,2
16036,2017-06-09,Sweden,KaggleRama,Kaggle Hat,992,2
11272,2016-09-18,Finland,KaggleRama,Kaggle Hat,495,0
2043,2015-04-24,Norway,KaggleRama,Kaggle Mug,514,3
23322,2018-07-19,Sweden,KaggleMart,Kaggle Mug,170,1
8640,2016-04-25,Finland,KaggleMart,Kaggle Mug,156,0
24923,2018-10-16,Norway,KaggleRama,Kaggle Sticker,299,1
25049,2018-10-23,Norway,KaggleRama,Kaggle Sticker,315,1
21434,2018-04-05,Sweden,KaggleMart,Kaggle Sticker,148,1
20451,2018-02-10,Finland,KaggleRama,Kaggle Mug,477,1
15803,2017-05-27,Sweden,KaggleRama,Kaggle Sticker,237,2
7191,2016-02-04,Norway,KaggleRama,Kaggle Mug,589,0
22551,2018-06-06,Sweden,KaggleRama,Kaggle Mug,331,1
10794,2016-08-22,Sweden,KaggleMart,Kaggle Mug,173,0
1088,2015-03-02,Norway,KaggleMart,Kaggle Sticker,138,3
14278,2017-03-04,Finland,KaggleRama,Kaggle Hat,860,2
26050,2018-12-18,Finland,KaggleRama,Kaggle Hat,597,1
25734,2018-11-30,Sweden,KaggleMart,Kaggle Mug,272,1
23459,2018-07-27,Finland,KaggleRama,Kaggle Sticker,182,1
19676,2017-12-29,Finland,KaggleMart,Kaggle Sticker,248,2
4249,2015-08-25,Finland,KaggleMart,Kaggle Hat,223,3
24874,2018-10-13,Sweden,KaggleRama,Kaggle Hat,691,1
8883,2016-05-08,Norway,KaggleRama,Kaggle Mug,664,0
16623,2017-07-12,Norway,KaggleRama,Kaggle Mug,414,2
18001,2017-09-27,Finland,KaggleMart,Kaggle Hat,257,2
9776,2016-06-27,Finland,KaggleMart,Kaggle Sticker,95,0
22508,2018-06-04,Norway,KaggleMart,Kaggle Sticker,159,1
1802,2015-04-11,Finland,KaggleMart,Kaggle Sticker,132,3
17012,2017-08-03,Finland,KaggleMart,Kaggle Sticker,91,2
18970,2017-11-19,Sweden,KaggleRama,Kaggle Hat,716,2
21033,2018-03-14,Norway,KaggleRama,Kaggle Mug,558,1
9223,2016-05-27,Norway,KaggleMart,Kaggle Hat,587,0
25740,2018-12-01,Finland,KaggleMart,Kaggle Mug,296,1
17324,2017-08-20,Norway,KaggleMart,Kaggle Sticker,173,2
5675,2015-11-12,Finland,KaggleRama,Kaggle Sticker,142,3
16520,2017-07-06,Sweden,KaggleMart,Kaggle Sticker,115,2
20505,2018-02-13,Finland,KaggleRama,Kaggle Mug,387,1
16337,2017-06-26,Norway,KaggleRama,Kaggle Sticker,262,2
5471,2015-10-31,Sweden,KaggleRama,Kaggle Sticker,233,3
3007,2015-06-17,Finland,KaggleMart,Kaggle Hat,313,3
19344,2017-12-10,Sweden,KaggleMart,Kaggle Mug,289,2
9490,2016-06-11,Finland,KaggleRama,Kaggle Hat,711,0
25080,2018-10-25,Norway,KaggleMart,Kaggle Mug,332,1
14657,2017-03-25,Finland,KaggleRama,Kaggle Sticker,195,2
4311,2015-08-28,Norway,KaggleRama,Kaggle Mug,500,3
26033,2018-12-17,Finland,KaggleRama,Kaggle Sticker,192,1
13937,2017-02-13,Finland,KaggleRama,Kaggle Sticker,144,2
1974,2015-04-20,Sweden,KaggleMart,Kaggle Mug,179,3
6170,2015-12-09,Sweden,KaggleMart,Kaggle Sticker,105,3
14157,2017-02-25,Norway,KaggleRama,Kaggle Mug,700,2
9756,2016-06-26,Finland,KaggleMart,Kaggle Mug,196,0
3299,2015-07-03,Finland,KaggleRama,Kaggle Sticker,153,3
21897,2018-05-01,Norway,KaggleRama,Kaggle Mug,521,1
25440,2018-11-14,Norway,KaggleMart,Kaggle Mug,335,1
19393,2017-12-13,Norway,KaggleMart,Kaggle Hat,500,2
21957,2018-05-04,Sweden,KaggleRama,Kaggle Mug,442,1
15015,2017-04-14,Finland,KaggleRama,Kaggle Mug,318,2
1352,2015-03-17,Finland,KaggleMart,Kaggle Sticker,80,3
14563,2017-03-20,Finland,KaggleMart,Kaggle Hat,407,2
22416,2018-05-30,Norway,KaggleMart,Kaggle Mug,266,1
9608,2016-06-17,Sweden,KaggleMart,Kaggle Sticker,103,0
10508,2016-08-06,Sweden,KaggleMart,Kaggle Sticker,135,0
6769,2016-01-12,Finland,KaggleMart,Kaggle Hat,374,0
24557,2018-09-26,Finland,KaggleRama,Kaggle Sticker,168,1
25789,2018-12-03,Sweden,KaggleMart,Kaggle Hat,416,1
24472,2018-09-21,Norway,KaggleRama,Kaggle Hat,862,1
10931,2016-08-30,Finland,KaggleRama,Kaggle Sticker,148,0
20288,2018-02-01,Finland,KaggleMart,Kaggle Sticker,107,1
14817,2017-04-03,Finland,KaggleRama,Kaggle Mug,319,2
9080,2016-05-19,Norway,KaggleMart,Kaggle Sticker,176,0
11231,2016-09-15,Sweden,KaggleRama,Kaggle Sticker,192,0
19064,2017-11-25,Finland,KaggleMart,Kaggle Sticker,112,2
5193,2015-10-16,Norway,KaggleRama,Kaggle Mug,515,3
9816,2016-06-29,Norway,KaggleMart,Kaggle Mug,223,0
7128,2016-02-01,Finland,KaggleMart,Kaggle Mug,208,0
6835,2016-01-15,Sweden,KaggleMart,Kaggle Hat,431,0
8624,2016-04-24,Finland,KaggleMart,Kaggle Sticker,103,0
6087,2015-12-05,Finland,KaggleRama,Kaggle Mug,388,3
15098,2017-04-18,Sweden,KaggleMart,Kaggle Sticker,140,2
23263,2018-07-16,Norway,KaggleMart,Kaggle Hat,511,1
24829,2018-10-11,Norway,KaggleMart,Kaggle Hat,419,1
22321,2018-05-25,Finland,KaggleMart,Kaggle Hat,501,1
22522,2018-06-05,Finland,KaggleRama,Kaggle Hat,640,1
26042,2018-12-17,Sweden,KaggleMart,Kaggle Sticker,106,1
18719,2017-11-05,Sweden,KaggleRama,Kaggle Sticker,242,2
1184,2015-03-07,Sweden,KaggleMart,Kaggle Sticker,121,3
2135,2015-04-29,Norway,KaggleRama,Kaggle Sticker,245,3
18979,2017-11-20,Norway,KaggleMart,Kaggle Hat,488,2
5843,2015-11-21,Norway,KaggleRama,Kaggle Sticker,312,3
4024,2015-08-12,Norway,KaggleRama,Kaggle Hat,793,3
7216,2016-02-05,Sweden,KaggleRama,Kaggle Hat,715,0
11806,2016-10-17,Sweden,KaggleRama,Kaggle Hat,491,0
18912,2017-11-16,Sweden,KaggleMart,Kaggle Mug,246,2
19029,2017-11-23,Finland,KaggleRama,Kaggle Mug,388,2
16779,2017-07-21,Finland,KaggleRama,Kaggle Mug,312,2
11514,2016-10-01,Sweden,KaggleMart,Kaggle Mug,250,0
6745,2016-01-10,Sweden,KaggleMart,Kaggle Hat,599,0
14500,2017-03-16,Norway,KaggleRama,Kaggle Hat,1053,2
4834,2015-09-26,Norway,KaggleRama,Kaggle Hat,844,3
13268,2017-01-07,Finland,KaggleMart,Kaggle Sticker,140,2
14473,2017-03-15,Finland,KaggleMart,Kaggle Hat,392,2
12996,2016-12-23,Finland,KaggleMart,Kaggle Mug,222,0
2178,2015-05-02,Finland,KaggleMart,Kaggle Mug,196,3
21251,2018-03-26,Norway,KaggleRama,Kaggle Sticker,307,1
1916,2015-04-17,Norway,KaggleMart,Kaggle Sticker,157,3
7685,2016-03-02,Sweden,KaggleRama,Kaggle Sticker,173,0
14071,2017-02-20,Sweden,KaggleMart,Kaggle Hat,435,2
23848,2018-08-17,Sweden,KaggleRama,Kaggle Hat,631,1
17905,2017-09-21,Sweden,KaggleMart,Kaggle Hat,288,2
22986,2018-07-01,Finland,KaggleMart,Kaggle Mug,227,1
1410,2015-03-20,Norway,KaggleMart,Kaggle Mug,336,3
5773,2015-11-17,Sweden,KaggleMart,Kaggle Hat,305,3
13732,2017-02-01,Sweden,KaggleRama,Kaggle Hat,773,2
19717,2017-12-31,Norway,KaggleMart,Kaggle Hat,1438,2
25351,2018-11-09,Norway,KaggleMart,Kaggle Hat,520,1
3713,2015-07-26,Finland,KaggleRama,Kaggle Sticker,204,3
8749,2016-05-01,Finland,KaggleMart,Kaggle Hat,455,0
25134,2018-10-28,Norway,KaggleMart,Kaggle Mug,436,1
21818,2018-04-27,Finland,KaggleMart,Kaggle Sticker,103,1
8661,2016-04-26,Finland,KaggleRama,Kaggle Mug,290,0
21304,2018-03-29,Norway,KaggleRama,Kaggle Hat,1232,1
11637,2016-10-08,Norway,KaggleRama,Kaggle Mug,613,0
20025,2018-01-17,Norway,KaggleRama,Kaggle Mug,737,1
8045,2016-03-22,Sweden,KaggleRama,Kaggle Sticker,170,0
12950,2016-12-20,Norway,KaggleMart,Kaggle Sticker,144,0
18179,2017-10-06,Sweden,KaggleRama,Kaggle Sticker,205,2
11286,2016-09-19,Finland,KaggleMart,Kaggle Mug,171,0
23250,2018-07-15,Sweden,KaggleMart,Kaggle Mug,254,1
14722,2017-03-28,Sweden,KaggleRama,Kaggle Hat,780,2
13005,2016-12-23,Norway,KaggleRama,Kaggle Mug,599,0
2249,2015-05-05,Sweden,KaggleRama,Kaggle Sticker,217,3
11889,2016-10-22,Norway,KaggleRama,Kaggle Mug,642,0
14965,2017-04-11,Norway,KaggleMart,Kaggle Hat,657,2
16573,2017-07-09,Sweden,KaggleMart,Kaggle Hat,455,2
16517,2017-07-06,Norway,KaggleRama,Kaggle Sticker,269,2
366,2015-01-21,Norway,KaggleMart,Kaggle Mug,309,3
20021,2018-01-17,Finland,KaggleRama,Kaggle Sticker,161,1
23531,2018-07-31,Finland,KaggleRama,Kaggle Sticker,173,1
8934,2016-05-11,Norway,KaggleMart,Kaggle Mug,303,0
23298,2018-07-18,Norway,KaggleMart,Kaggle Mug,253,1
12340,2016-11-16,Norway,KaggleRama,Kaggle Hat,774,0
8781,2016-05-02,Sweden,KaggleRama,Kaggle Mug,322,0
